year,statefips,countyfips,ice_wanh_ba,ice_wanh_aa,ice_wanh_h
2015-2019,31,103,0.19407894736842105,0.19407894736842105,0.19407894736842105
2015-2019,31,105,0.13633481293595434,0.13633481293595434,0.12301838934686113
2015-2019,31,107,0.1634132738427217,0.16201896263245957,0.16257668711656442
2015-2019,31,109,0.2328512596119816,0.23585952832920434,0.2323364756603713
2015-2019,31,111,0.22044964997307484,0.22246903607969845,0.21398761443187939
2015-2019,31,113,0.16138328530259366,0.16138328530259366,0.16138328530259366
2015-2019,31,115,0.19387755102040816,0.19387755102040816,0.1564625850340136
2015-2019,31,117,0.12041884816753927,0.12041884816753927,0.12041884816753927
2015-2019,31,119,0.1712777191129884,0.17381203801478354,0.15438225976768744
2015-2019,31,121,0.2090127482952861,0.21464571597983992,0.2107915801956715
2015-2019,31,123,0.15916069600818833,0.15916069600818833,0.12640736949846468
2015-2019,31,125,0.17011642949547218,0.17011642949547218,0.15265200517464425
2015-2019,31,127,0.21632515955660062,0.2183406113537118,0.2136378904937857
2015-2019,31,129,0.13497589716122121,0.13497589716122121,0.12854847348687734
2015-2019,31,131,0.23333333333333334,0.22764976958525346,0.22473118279569892
2015-2019,31,133,0.15630114566284778,0.15630114566284778,0.14729950900163666
2015-2019,31,135,0.2695439739413681,0.2695439739413681,0.26058631921824105
2015-2019,31,137,0.21843790012804098,0.21843790012804098,0.2115236875800256
2015-2019,31,139,0.23295830575777632,0.23295830575777632,0.23295830575777632
2015-2019,31,141,0.21418089132617596,0.2153394608789681,0.19587549239205992
2015-2019,31,143,0.22709551656920077,0.22709551656920077,0.22514619883040934
2015-2019,31,145,0.18189865014383713,0.18189865014383713,0.1812347864571808
2015-2019,31,147,0.1490280777537797,0.1490280777537797,0.1490280777537797
2015-2019,31,149,0.2536115569823435,0.2536115569823435,0.24719101123595505
2015-2019,31,151,0.14969943765755284,0.15668024044987397,0.1155710684506496
2015-2019,31,153,0.341382432840326,0.3467552067612436,0.3429972834289164
2015-2019,31,155,0.2986707446182802,0.3010234090107046,0.29631808022585576
2015-2019,31,157,0.16141732283464566,0.1614852022807494,0.10867499321205538
2015-2019,31,159,0.2796969696969697,0.2796969696969697,0.2793939393939394
2015-2019,31,161,0.16234051913770348,0.16058073031236253,0.1535415750109987
2015-2019,31,163,0.1600877192982456,0.1600877192982456,0.15789473684210525
2015-2019,31,165,0.19852941176470587,0.19852941176470587,0.19852941176470587
2015-2019,31,167,0.21588089330024815,0.21588089330024815,0.21133167907361455
2015-2019,31,169,0.1751336898395722,0.1751336898395722,0.16711229946524064
2015-2019,31,171,0.3140794223826715,0.3140794223826715,0.3140794223826715
2015-2019,31,173,0.12821691176470587,0.12408088235294118,0.11397058823529412
2015-2019,31,175,0.17587131367292225,0.17587131367292225,0.1544235924932976
2015-2019,31,177,0.3315821624923641,0.3346365302382407,0.33451435552840564
2015-2019,31,179,0.20280474649406688,0.2111650485436893,0.2022653721682848
2015-2019,31,181,0.18248175182481752,0.18248175182481752,0.17650962176509621
2015-2019,31,183,0.13583815028901733,0.13583815028901733,0.11271676300578035
2015-2019,31,185,0.21923620933521923,0.22507072135785008,0.2157001414427157
2015-2019,32,001,0.19426559356136822,0.19919517102615694,0.18309859154929578
2015-2019,32,003,0.12426677421495703,0.14876889540077903,0.11535830427657609
2015-2019,32,005,0.25832891374572103,0.25664143483920737,0.24280410780579528
2015-2019,32,007,0.2969277608635483,0.29725989482424575,0.2747301411569333
2015-2019,32,009,0.11405295315682282,0.11405295315682282,0.10386965376782077
2015-2019,32,011,0.2454780361757106,0.2454780361757106,0.2454780361757106
2015-2019,32,013,0.21723076923076923,0.22246153846153846,0.20046153846153847
2015-2019,32,015,0.2902638762511374,0.2902638762511374,0.2552320291173794
2015-2019,32,017,0.15857284440039643,0.1669970267591675,0.1669970267591675
2015-2019,32,019,0.1849544575015338,0.18438812591438955,0.1649912690546982
2015-2019,32,021,0.0537109375,0.08837890625,0.07373046875
2015-2019,32,023,0.10587803855825649,0.10944048616932103,0.09288558256496228
2015-2019,32,027,0.12063655030800821,0.11601642710472279,0.08059548254620123
2015-2019,32,029,0.30178242163491087,0.30178242163491087,0.30178242163491087
2015-2019,32,031,0.23153474585574707,0.23235261828960369,0.20496761444724998
2015-2019,32,033,0.15329920364050056,0.15329920364050056,0.11888509670079636
2015-2019,32,510,0.17042408261920458,0.17336849044166117,0.14453966161283235
2015-2019,33,001,0.2929905795944436,0.29414817180265046,0.2941082548299537
2015-2019,33,003,0.251258389261745,0.2500466070096943,0.2500932140193885
2015-2019,33,005,0.26701171162204307,0.26681264722471054,0.2659168574367141
2015-2019,33,007,0.1689424753050552,0.1682887855897734,0.16836141778036026
2015-2019,33,009,0.2743974429118553,0.2724393123506206,0.27393670630921185
2015-2019,33,011,0.3591683945221807,0.36227232658331576,0.35494083905491475
2015-2019,33,013,0.3336583863683022,0.3308355573804147,0.3331622527886129
2015-2019,33,015,0.4465611962493288,0.4458837622371845,0.4441984385972159
2015-2019,33,017,0.3098893471071006,0.31205340737413745,0.3111347025437916
2015-2019,33,019,0.2347068328716528,0.23511080332409973,0.2349376731301939
2015-2019,34,001,0.1802904356534802,0.22644967451176765,0.20242363545317976
2015-2019,34,003,0.31976484157996327,0.31382409020290947,0.30360211383644836
2015-2019,34,005,0.3071740659050069,0.3252820164552169,0.3208647102307216
2015-2019,34,007,0.19876402875394247,0.2504656238826361,0.2130983066766996
2015-2019,34,009,0.2867740409748326,0.2991461502078614,0.288591272310871
2015-2019,34,011,0.10800528297423564,0.16872006150328214,0.08795757850539139
2015-2019,34,013,0.0557417071225709,0.177529135246303,0.12443163535123186
2015-2019,34,015,0.34296717123574944,0.3648148854234186,0.3605540092271323
2015-2019,34,017,0.13772327729890058,0.15404635118778304,0.0747280454462839
2015-2019,34,019,0.518876523582406,0.5202755696873343,0.5150397456279809
2015-2019,34,021,0.21326653121536757,0.26850911217830314,0.2487686245536264
2015-2019,34,023,0.2091507166540938,0.20767705829722286,0.19326327608287575
2015-2019,34,025,0.4024099047424818,0.41641386460006286,0.4075126825910725
2015-2019,34,027,0.4423753601196367,0.4426942446834246,0.43613511908689057
2015-2019,34,029,0.30135744605588966,0.3033692960735762,0.2962725504067917
2015-2019,34,031,0.1877240387114714,0.22120668081170775,0.13072073215699787
2015-2019,34,033,0.24522625663310074,0.2962854635858438,0.27622947394810515
2015-2019,34,035,0.3461203286150618,0.3511206247408899,0.3457988205731304
2015-2019,34,037,0.42046434867409327,0.420895690334196,0.4178950526986985
2015-2019,34,039,0.19908890537135523,0.23730543237542148,0.19429145559465757
2015-2019,34,041,0.3400822372375983,0.3432563060571813,0.33397455935749154
2015-2019,35,001,0.1318906682505351,0.13775172862057758,0.02121038928049787
2015-2019,35,003,0.04226415094339623,0.04226415094339623,0.007547169811320755
2015-2019,35,005,0.09439958769970795,0.10045524823913417,-0.05733550936265246
2015-2019,35,006,0.05305466237942122,0.05236564079007809,-0.05282498851630684
2015-2019,35,007,0.07927558516999829,0.08320519391764906,-0.10849137194601059
2015-2019,35,009,0.0917080008626267,0.11100927323700668,-0.004313133491481561
2015-2019,35,011,0.06547619047619048,0.06547619047619048,-0.06845238095238096
2015-2019,35,013,0.08644433596259089,0.08974589553197503,-0.1374065414557694
2015-2019,35,015,0.18149734130158582,0.18239141687450003,0.08526657569055573
2015-2019,35,017,0.08910640452282508,0.0908784068854949,-0.04674710994852755
2015-2019,35,019,0.006502890173410405,0.006502890173410405,-0.3504335260115607
2015-2019,35,021,0.13744075829383887,0.13744075829383887,-0.037914691943127965
2015-2019,35,023,0.06134603930911257,0.07027992852888625,-0.13877307921381773
2015-2019,35,025,0.11259601296452515,0.13444034986458286,0.031212538294188165
2015-2019,35,027,0.16032249537404178,0.17023526301876818,0.09740946338884483
2015-2019,35,028,0.4854368932038835,0.4840499306518724,0.4719455301979574
2015-2019,35,029,0.03391734052111411,0.04323899371069182,-0.23000898472596587
2015-2019,35,031,0.03719797536051953,0.03652946232451533,0.0010982714162926176
2015-2019,35,033,0.0198482194979568,0.0198482194979568,-0.3327495621716287
2015-2019,35,035,0.09909452483709909,0.10607599221460608,-0.003215706186003216
2015-2019,35,037,0.09868421052631579,0.10164473684210526,-0.06282894736842105
2015-2019,35,039,0.03244304791830322,0.03291437549096622,-0.2277297721916732
2015-2019,35,041,0.10008805400645729,0.10757264455532727,-0.0039624302905782215
2015-2019,35,043,0.16107527303386207,0.16374188741397228,0.10152742103096017
2015-2019,35,045,0.1187913430290179,0.11881439140756447,0.08219051789706594
2015-2019,35,047,0.025411318804375915,0.024291497975708502,-0.32156085795503486
2015-2019,35,049,0.19402141438284265,0.19505498942200547,0.11264352965875873
2015-2019,35,051,0.05922592259225923,0.060126012601260125,-0.04356435643564356
2015-2019,35,053,0.08871681415929203,0.08296460176991151,-0.059734513274336286
2015-2019,35,055,0.09559613319011816,0.09609187804676526,-0.08237627034619516
2015-2019,35,057,0.08274273564847626,0.08238837703756201,-0.09107016300496103
2015-2019,35,059,0.11039426523297491,0.11039426523297491,-0.02724014336917563
2015-2019,35,061,0.08015549796371714,0.0821917808219178,-0.0924102184376157
2015-2019,36,001,0.23331752805437017,0.27113165797376326,0.26600284495021337
2015-2019,36,003,0.14714731446400714,0.14542010251838644,0.1454758190327613
2015-2019,36,005,-0.08683700223687005,0.028174241657387723,-0.17849706944221155
2015-2019,36,007,0.1672331920202676,0.1788437790423812,0.17735426294414952
2015-2019,36,009,0.15252210579313383,0.15658139022625003,0.15481922023978098
2015-2019,36,011,0.22651420518240928,0.2308382178661798,0.22638608628807533
2015-2019,36,013,0.16001884126236457,0.1668016957136128,0.14283560998586906
2015-2019,36,015,0.18788431551384271,0.2023301656418253,0.19368030833504957
2015-2019,36,017,0.17437309755036962,0.17543605353432865,0.17152244286611587
2015-2019,36,019,0.21034471742116864,0.20849174147790805,0.20980160378262674
2015-2019,36,021,0.2769766882960827,0.2861491628614916,0.2809020267563887
2015-2019,36,023,0.2130741053817977,0.2174697097774021,0.20659340659340658
2015-2019,36,025,0.16733445803458458,0.1671762969211303,0.15984816533108392
2015-2019,36,027,0.30689123998044515,0.32520085229631135,0.31182607251897837
2015-2019,36,029,0.17944479381906386,0.2262433101890473,0.21650217539176303
2015-2019,36,031,0.21982267257758076,0.21975934135528816,0.2180493983533882
2015-2019,36,033,0.17643965290560085,0.179963186957665,0.17123323691822245
2015-2019,36,035,0.17209735337145898,0.17768320255353107,0.1702354036441016
2015-2019,36,037,0.22092680668378298,0.2302706342859548,0.22526200597668253
2015-2019,36,039,0.2005263157894737,0.20508771929824562,0.19894736842105262
2015-2019,36,041,0.20397579948141745,0.20138288677614521,0.2031114952463267
2015-2019,36,043,0.18956940140270756,0.18916163757951396,0.18793834610993312
2015-2019,36,045,0.1642954088079749,0.168718116722048,0.16588664763420227
2015-2019,36,047,0.0701891469245238,0.14686818970400609,0.1115915736719499
2015-2019,36,049,0.18922611496047623,0.18981165219088514,0.18893334634527179
2015-2019,36,051,0.21761250827266712,0.22042521508934482,0.21608206485771012
2015-2019,36,053,0.25771921010936355,0.25980600533292114,0.25883989643312594
2015-2019,36,055,0.18722097844661995,0.23968696596765005,0.21879926344933565
2015-2019,36,057,0.17044760935910477,0.18138351983723297,0.13189216683621566
2015-2019,36,059,0.38659036147273795,0.39504493519800793,0.38529499280723617
2015-2019,36,061,0.2767716535433071,0.29988676164643296,0.2543991783635741
2015-2019,36,063,0.19633073125543668,0.22757826003456885,0.22208791332934172
2015-2019,36,065,0.19773986113742492,0.21021074568979928,0.2028552641843774
2015-2019,36,067,0.21646953443698602,0.24969243055405668,0.2435194578144223
2015-2019,36,069,0.2741197222408288,0.2848817737289839,0.2752361176234175
2015-2019,36,071,0.2635061242344707,0.2856283589551306,0.255179040119985
2015-2019,36,073,0.18142848517780596,0.18915655376441465,0.17249290587453964
2015-2019,36,075,0.21675817617569826,0.21914538075913106,0.21148462423229672
2015-2019,36,077,0.20017941817249776,0.20235806740997053,0.2009910718099876
2015-2019,36,079,0.4460033281689333,0.44588856372295865,0.43403913467607735
2015-2019,36,081,0.09405699085414387,0.0800724581863372,0.08088510935486025
2015-2019,36,083,0.2692817305025729,0.2874772748282131,0.2797892336609867
2015-2019,36,085,0.27665628045186047,0.30163733262755194,0.2730952925183162
2015-2019,36,087,0.3174993528345845,0.33084091678448396,0.3087875107031203
2015-2019,36,089,0.19421458040206996,0.1936422388095295,0.19290296425249803
2015-2019,36,091,0.37288943499353855,0.37577060780035165,0.3746795754507129
2015-2019,36,093,0.23746823321424626,0.26380243821590366,0.25220065559279586
2015-2019,36,095,0.22573453300422008,0.22669002309101044,0.22430129787403455
2015-2019,36,097,0.18091206990715455,0.1829601310759148,0.18022938285090115
2015-2019,36,099,0.1991300501327042,0.19640224122677677,0.19898260100265408
2015-2019,36,101,0.19590577255964475,0.19934271593788414,0.1962569930508517
2015-2019,36,103,0.39217577728228636,0.4000870629735071,0.38555408633949245
2015-2019,36,105,0.2066065852966222,0.21969912006812375,0.1856017598637525
2015-2019,36,107,0.2543684473290065,0.2559161258112831,0.2533699450823764
2015-2019,36,109,0.2329496693422182,0.20811247412792167,0.2343379272048059
2015-2019,36,111,0.25874206578188114,0.2712781304096942,0.2581794575879977
2015-2019,36,113,0.2607888631090487,0.2601820453328574,0.256112796716045
2015-2019,36,115,0.21179312067960357,0.2113350545515116,0.21121012742566836
2015-2019,36,117,0.21917211328976036,0.22824074074074074,0.22227668845315904
2015-2019,36,119,0.3115559474594322,0.340597551618703,0.30594459649805894
2015-2019,36,121,0.20028899918326318,0.1988440032669473,0.1954514041590752
2015-2019,36,123,0.22491310685054378,0.23040699630003364,0.22794035205740554
2015-2019,37,001,0.09275438787069942,0.16913670292835084,0.1510110336907773
2015-2019,37,003,0.1623262050956313,0.17488884183781495,0.1669842614157668
2015-2019,37,005,0.10792682926829268,0.10914634146341463,0.0733739837398374
2015-2019,37,007,-0.08969646045583447,0.09673353639323601,0.07877323810524105
2015-2019,37,009,0.11702127659574468,0.11760763947059809,0.10889596247277601
2015-2019,37,011,0.1204396275377805,0.12013433063654404,0.10212181346359335
2015-2019,37,013,0.057915841835439824,0.16237754428709203,0.14100807065631185
2015-2019,37,015,-0.19661145530408394,0.08787457327095714,0.08547224680743457
2015-2019,37,017,-0.09086242299794661,0.08389557054854796,0.06453505426811382
2015-2019,37,019,0.18055159126587697,0.21070001427144283,0.20299343513629228
2015-2019,37,021,0.1824635510192689,0.2023558090417663,0.1856734804008225
2015-2019,37,023,0.11562748890658778,0.12421777221526908,0.10934122198202298
2015-2019,37,025,0.20371549599933553,0.23812951632104987,0.230072814861984
2015-2019,37,027,0.11002921129503408,0.13050754625121713,0.11754503407984421
2015-2019,37,029,0.1657767607424358,0.18916857360793288,0.18916857360793288
2015-2019,37,031,0.18776676188875818,0.20588136447655855,0.20070576373718702
2015-2019,37,033,0.0031711317659923457,0.12968835429196282,0.12400218698742482
2015-2019,37,035,0.14396893403295946,0.1682311975480993,0.15032333638216275
2015-2019,37,037,0.25739675541625046,0.3028622601866841,0.28550270381979126
2015-2019,37,039,0.11426509502044743,0.12284500040093016,0.11707160612621281
2015-2019,37,041,-0.06098157508560248,0.11152780042393608,0.1066362302299038
2015-2019,37,043,0.11269015212169736,0.12429943955164131,0.11068855084067254
2015-2019,37,045,0.03428924182052865,0.12133116336494752,0.11793591110612268
2015-2019,37,047,-0.009962928637627433,0.11876737720111213,0.10440222428174235
2015-2019,37,049,0.08873041284626207,0.17719400378401978,0.16686071896376073
2015-2019,37,051,-0.03069514538337041,0.09285879435847146,0.07284715412152089
2015-2019,37,053,0.25632009123740734,0.26715453335867706,0.26544383197110816
2015-2019,37,055,0.2347865284306781,0.24129048876295964,0.23201751561594436
2015-2019,37,057,0.12257512790121974,0.16030786311193795,0.15039083012017462
2015-2019,37,059,0.2043889058213959,0.22212740018287108,0.2068881438585797
2015-2019,37,061,-0.0035404826236839653,0.1070530140687599,0.06349576073791112
2015-2019,37,063,0.09778250617293753,0.1823457956539344,0.17462863131485554
2015-2019,37,065,-0.17129213748758923,0.05985532598931492,0.05035222920902085
2015-2019,37,067,0.08497030296425458,0.1778825196163906,0.15487412816041848
2015-2019,37,069,0.09987786139238013,0.17268823135416256,0.1635081360072495
2015-2019,37,071,0.12558667223980413,0.17601958559742042,0.16197527915447543
2015-2019,37,073,0.05972401897369556,0.13799051315222077,0.13799051315222077
2015-2019,37,075,0.0825228411435308,0.0825228411435308,0.07603890362511052
2015-2019,37,077,0.07537383177570094,0.17789719626168224,0.17121495327102804
2015-2019,37,079,-0.05695142378559464,0.08668341708542714,0.04327191513121161
2015-2019,37,081,0.0638962286812395,0.16469186761901494,0.15835322839200539
2015-2019,37,083,-0.15173431032021698,0.07589094542513204,0.07489175429414284
2015-2019,37,085,0.07721948212083847,0.15016734190593622,0.13017438788092303
2015-2019,37,087,0.17675308595655273,0.17577758601283158,0.17067497092259784
2015-2019,37,089,0.19883789439466895,0.20600963003596026,0.18654639279982121
2015-2019,37,091,-0.14019219898247598,0.0634256642170718,0.0654607122668174
2015-2019,37,093,-3.932805213776055e-4,0.10056744760941626,0.07112759143772122
2015-2019,37,095,-0.005649717514124294,0.0970724191063174,0.08063687724704674
2015-2019,37,097,0.1988729678012325,0.23642061805963627,0.22528590155042263
2015-2019,37,099,0.14875096881893518,0.150420318368807,0.13307100697549634
2015-2019,37,101,0.16100220392065887,0.20239821366430807,0.1818524533116808
2015-2019,37,103,-0.055871446229913475,0.09320148331273177,0.0830655129789864
2015-2019,37,105,0.08212295606102128,0.16141408605097288,0.12989860235681008
2015-2019,37,107,-0.07404527388975289,0.08683255572835666,0.0756004838430966
2015-2019,37,109,0.219523317322308,0.23590928436796985,0.22189457043837782
2015-2019,37,111,0.11539096461783965,0.1276619160292742,0.12336983436966929
2015-2019,37,113,0.14867156585641605,0.15369637585578796,0.14509138873186359
2015-2019,37,115,0.17672259907176008,0.17636558372009997,0.17184338926573842
2015-2019,37,117,-0.10855193004905098,0.06856472595436128,0.05800810407336319
2015-2019,37,119,0.1613731065904154,0.22780268403807374,0.21479602137694997
2015-2019,37,121,0.12689155107187894,0.12689155107187894,0.10986759142496848
2015-2019,37,123,0.04688572829818539,0.11378126532614026,0.10004904364884748
2015-2019,37,125,0.19765952638055298,0.24235955902664424,0.23542854272871097
2015-2019,37,127,0.014644294939342358,0.14533517062494933,0.13550025668044635
2015-2019,37,129,0.17619565444697716,0.2267613291787783,0.21982893828812816
2015-2019,37,131,-0.17105417105417106,0.07616707616707617,0.07651807651807652
2015-2019,37,133,0.08958469232441835,0.12415742552728853,0.11221383530581182
2015-2019,37,135,0.2785896282973621,0.2961255995203837,0.2956946942446043
2015-2019,37,137,0.09435007385524372,0.17559084194977845,0.17079025110782867
2015-2019,37,139,-0.0019051507110294619,0.1263523167993468,0.115057494726815
2015-2019,37,141,0.17925482980680774,0.2281508739650414,0.21729530818767248
2015-2019,37,143,0.022911051212938006,0.1566711590296496,0.15650269541778974
2015-2019,37,145,0.052088575742325116,0.15475591343734274,0.1408530447911424
2015-2019,37,147,0.022937291365205805,0.156005100359604,0.14391323657932062
2015-2019,37,149,0.15544041450777202,0.17197662881710946,0.16646455738066365
2015-2019,37,151,0.11844502219628235,0.1381829115155374,0.11825047310801012
2015-2019,37,153,-0.06371055495103373,0.09608269858541893,0.0809031556039173
2015-2019,37,155,-0.05894136346811244,0.04840290025475211,0.029982363315696647
2015-2019,37,157,0.060019257515780466,0.12945330052423237,0.1163474911736386
2015-2019,37,159,0.09908597165187442,0.14660409136498684,0.13235433264576196
2015-2019,37,161,0.08117528014091369,0.12547314769703558,0.12003897612712214
2015-2019,37,163,-0.00845575674752306,0.10061496412709259,0.07012299282541852
2015-2019,37,165,-0.12768921219625445,0.07498839188980035,0.07150595882990249
2015-2019,37,167,0.129821704097377,0.18206754671695524,0.1783816218069604
2015-2019,37,169,0.11558892634589846,0.12733680661967514,0.1210031668198999
2015-2019,37,171,0.1335711590573869,0.1490412650499091,0.13422289301272597
2015-2019,37,173,0.08345195729537366,0.08131672597864768,0.07384341637010676
2015-2019,37,175,0.15576302601771128,0.16640351479371182,0.1561749159058145
2015-2019,37,177,-0.10602258469259725,0.08782936010037641,0.07967377666248432
2015-2019,37,179,0.29992403007361224,0.32401173604380057,0.3149870327194614
2015-2019,37,181,-0.11057777777777777,0.0743111111111111,0.05937777777777778
2015-2019,37,183,0.26673030596843356,0.2999985006447228,0.2956628649680637
2015-2019,37,185,-0.12406884151040329,0.07975854097097354,0.07474955047521192
2015-2019,37,187,-0.21780188868796463,0.03496081977094635,0.016475788627687362
2015-2019,37,189,0.1949043981591308,0.19395549651278646,0.1911562366560706
2015-2019,37,191,-3.7233932523840057e-4,0.12295471940094739,0.09589806176695695
2015-2019,37,193,0.10896254303898724,0.12784752895350052,0.11560532813967238
2015-2019,37,195,-0.031173861435621914,0.13366027363028676,0.10842131567439245
2015-2019,37,197,0.13361426256077796,0.14418152350081037,0.1339384116693679
2015-2019,37,199,0.12862849533954726,0.12862849533954726,0.11584553928095873
2015-2019,38,001,0.28405797101449276,0.28405797101449276,0.28405797101449276
2015-2019,38,003,0.23236105636578636,0.23630271974773354,0.23571147024044148
2015-2019,38,005,0.14635231316725977,0.14635231316725977,0.14546263345195729
2015-2019,38,007,0.412532637075718,0.412532637075718,0.412532637075718
2015-2019,38,009,0.26838235294117646,0.26838235294117646,0.26504010695187163
2015-2019,38,011,0.22740740740740742,0.22740740740740742,0.22740740740740742
2015-2019,38,013,0.3469613259668508,0.3469613259668508,0.34033149171270716
2015-2019,38,015,0.32492975928316503,0.33054901662996433,0.3248031994330119
2015-2019,38,017,0.24596864575504662,0.26256872750286775,0.26139525071529346
2015-2019,38,019,0.2976396085204375,0.2976396085204375,0.2976396085204375
2015-2019,38,021,0.2298253893345918,0.22605002359603588,0.2246342614440774
2015-2019,38,023,0.24599434495758718,0.24599434495758718,0.24599434495758718
2015-2019,38,025,0.37115839243498816,0.36879432624113473,0.37115839243498816
2015-2019,38,027,0.20056497175141244,0.20056497175141244,0.20056497175141244
2015-2019,38,029,0.19242902208201892,0.18738170347003155,0.19242902208201892
2015-2019,38,031,0.2600140548137737,0.2600140548137737,0.2550948699929726
2015-2019,38,033,0.20308788598574823,0.20308788598574823,0.1840855106888361
2015-2019,38,035,0.2143793849583634,0.22044456101239263,0.22011671365812077
2015-2019,38,037,0.21973929236499068,0.21973929236499068,0.21880819366852886
2015-2019,38,039,0.24150596877869604,0.24150596877869604,0.24150596877869604
2015-2019,38,041,0.24417520969245107,0.24417520969245107,0.2423112767940354
2015-2019,38,043,0.2261904761904762,0.2206959706959707,0.21520146520146521
2015-2019,38,045,0.2513721185510428,0.2513721185510428,0.2513721185510428
2015-2019,38,047,0.20965842167255594,0.20965842167255594,0.20965842167255594
2015-2019,38,049,0.2632999228989977,0.2656129529683886,0.26522744795682346
2015-2019,38,051,0.16189000774593337,0.16189000774593337,0.13013168086754454
2015-2019,38,053,0.3623895862389586,0.3623895862389586,0.3507670850767085
2015-2019,38,055,0.2561144439317028,0.2561144439317028,0.2556529764651592
2015-2019,38,057,0.38608789431113505,0.38608789431113505,0.38608789431113505
2015-2019,38,059,0.31271654994471065,0.31478068558791006,0.30232215259859935
2015-2019,38,061,0.2708333333333333,0.27232142857142855,0.2675595238095238
2015-2019,38,063,0.19495569188820722,0.19495569188820722,0.1738241308793456
2015-2019,38,065,0.3807588075880759,0.3807588075880759,0.36585365853658536
2015-2019,38,067,0.2707409753008233,0.2707409753008233,0.2634578847371754
2015-2019,38,069,0.2169811320754717,0.2169811320754717,0.2169811320754717
2015-2019,38,071,0.2618061309030654,0.2618061309030654,0.2613918806959403
2015-2019,38,073,0.22648671446646984,0.21467735132855334,0.21509911429776465
2015-2019,38,075,0.3463157894736842,0.3505263157894737,0.3473684210526316
2015-2019,38,077,0.22871477054743988,0.23461708720672864,0.23166592887708426
2015-2019,38,079,0.059244791666666664,0.05946180555555555,0.06163194444444445
2015-2019,38,081,0.2526824034334764,0.2526824034334764,0.25160944206008584
2015-2019,38,083,0.17236662106703146,0.17236662106703146,0.17236662106703146
2015-2019,38,085,0.052158273381294966,0.052158273381294966,0.03866906474820144
2015-2019,38,087,0.20552147239263804,0.20552147239263804,0.20552147239263804
2015-2019,38,089,0.3283296071542638,0.3308847013733631,0.3248961992973491
2015-2019,38,091,0.3281853281853282,0.3281853281853282,0.3281853281853282
2015-2019,38,093,0.20004490345756623,0.20105523125280647,0.19914683430624158
2015-2019,38,095,0.20793950850661624,0.20699432892249528,0.20226843100189035
2015-2019,38,097,0.27608631392255395,0.27815548329884715,0.2746083357966302
2015-2019,38,099,0.22489539748953974,0.2215481171548117,0.2198744769874477
2015-2019,38,101,0.26509177069703294,0.26785019627258905,0.26102486119461044
2015-2019,38,103,0.20432321152856409,0.20432321152856409,0.1914565105506948
2015-2019,38,105,0.36620111731843574,0.37395251396648044,0.37206703910614525
2015-2019,39,001,0.15319029326337488,0.1537524594771854,0.15356507073924858
2015-2019,39,003,0.11045510455104551,0.16150061500615007,0.15626076260762609
2015-2019,39,005,0.17612773669001322,0.1739236910417789,0.17509918205417055
2015-2019,39,007,0.1283569465003172,0.14376718122224572,0.13285049693381265
2015-2019,39,009,0.143857782506539,0.1377399476880791,0.1443011038701955
2015-2019,39,011,0.2549237611181703,0.2557708598051673,0.25497670478610757
2015-2019,39,013,0.17415795362475403,0.18002237740653573,0.17925074269840657
2015-2019,39,015,0.18570867687475462,0.18907398059341524,0.18716697515284086
2015-2019,39,017,0.24563484361634066,0.26019135522920217,0.25942938474477584
2015-2019,39,019,0.18047442025137192,0.1810054876969375,0.1810054876969375
2015-2019,39,021,0.20073883501550235,0.20377333597202982,0.1971765947621875
2015-2019,39,023,0.13710326166447273,0.16796475062161767,0.16434474184583883
2015-2019,39,025,0.29633760207155585,0.29951672242946326,0.2981579048571319
2015-2019,39,027,0.1824782187802517,0.18883107454017425,0.1870159728944821
2015-2019,39,029,0.15598141416086864,0.1619038447649084,0.16101307268218695
2015-2019,39,031,0.134567560099475,0.1403702680298425,0.13926499032882012
2015-2019,39,033,0.11944663142503656,0.12175233382071758,0.11984028793161625
2015-2019,39,035,0.05842152449788803,0.1780873069422236,0.16746000203340328
2015-2019,39,037,0.18407554767269066,0.18604093763482096,0.182589521115958
2015-2019,39,039,0.18343466039092632,0.18683401974243316,0.1725174870889717
2015-2019,39,041,0.4642280488676145,0.4672429806387083,0.46548546117025075
2015-2019,39,043,0.1785588301318026,0.212487573357278,0.2033159093095597
2015-2019,39,045,0.2771259695770248,0.28587656862919114,0.2795399279362431
2015-2019,39,047,0.18024292873524164,0.1801579886180243,0.17608086299159093
2015-2019,39,049,0.1537813302258103,0.2151601241184326,0.21329678343992634
2015-2019,39,051,0.22737186477644494,0.22767478492669332,0.21889010056948988
2015-2019,39,053,0.15196755264066275,0.154987918536417,0.15602347255781843
2015-2019,39,055,0.3957164711881693,0.3986344835401439,0.39628307552835856
2015-2019,39,057,0.2749832327297116,0.28540942625449667,0.2854856411194439
2015-2019,39,059,0.13045622688039457,0.13261405672009866,0.13316892725030827
2015-2019,39,061,0.11990710000497261,0.22226674817841713,0.21964589189552847
2015-2019,39,063,0.2264771268434731,0.22178038012336787,0.21504837649121708
2015-2019,39,065,0.17228977564651482,0.17100530912827538,0.1725466689501627
2015-2019,39,067,0.13835770528683913,0.14607102683593123,0.1492849108147196
2015-2019,39,069,0.20178311499272197,0.2026928675400291,0.19359534206695778
2015-2019,39,071,0.14768662055807297,0.1520391128070594,0.15388743143334127
2015-2019,39,073,0.1806663122452596,0.18031189083820662,0.18119794435583908
2015-2019,39,075,0.2368335764057689,0.2368335764057689,0.23602333495381625
